 kgrid  ValNew  Policy 
0.852127 -37.6857     0.85
 0.85213 -37.6854     0.85
0.852133 -37.6851     0.85
0.852136 -37.6848     0.85
0.852139 -37.6845     0.85
0.852142 -37.6842     0.85
0.852145  -37.684     0.85
0.852148 -37.6837     0.85
0.852151 -37.6834     0.85
0.852154 -37.6831     0.85
0.852157 -37.6828     0.85
 0.85216 -37.6825     0.85
0.852163 -37.6822     0.85
0.852166 -37.6819     0.85
0.852169 -37.6816     0.85
0.852172 -37.6813     0.85
0.852175  -37.681     0.85
0.852178 -37.6807     0.85
0.852181 -37.6804     0.85
0.852184 -37.6801     0.85
0.852187 -37.6798     0.85
 0.85219 -37.6795     0.85
0.852193 -37.6792     0.85
0.852196 -37.6789     0.85
0.852199 -37.6786     0.85
0.852202 -37.6783     0.85
0.852205  -37.678     0.85
0.852208 -37.6777     0.85
0.852211 -37.6774     0.85
0.852214 -37.6771     0.85
0.852217 -37.6768     0.85
 0.85222 -37.6765     0.85
0.852223 -37.6762     0.85
0.852226 -37.6759     0.85
0.852229 -37.6756     0.85
0.852232 -37.6753     0.85
0.852235  -37.675     0.85
0.852238 -37.6747     0.85
0.852241 -37.6744     0.85
0.852244 -37.6741     0.85
0.852247 -37.6738     0.85
 0.85225 -37.6735     0.85
0.852253 -37.6732     0.85
0.852256 -37.6729     0.85
0.852259 -37.6727     0.85
0.852262 -37.6724     0.85
0.852265 -37.6721     0.85
0.852268 -37.6718     0.85
0.852271 -37.6715     0.85
0.852274 -37.6712     0.85
0.852277 -37.6709     0.85
 0.85228 -37.6706     0.85
0.852283 -37.6703     0.85
0.852286   -37.67     0.85
0.852289 -37.6697     0.85
0.852292 -37.6694     0.85
0.852295 -37.6691     0.85
0.852298 -37.6688     0.85
0.852301 -37.6685     0.85
0.852304 -37.6682     0.85
0.852307 -37.6679     0.85
 0.85231 -37.6676     0.85
0.852313 -37.6673     0.85
0.852316  -37.667     0.85
0.852319 -37.6667     0.85
0.852322 -37.6664     0.85
0.852325 -37.6661     0.85
0.852328 -37.6658     0.85
0.852331 -37.6655     0.85
0.852334 -37.6652     0.85
0.852337 -37.6649     0.85
 0.85234 -37.6646     0.85
0.852343 -37.6643     0.85
0.852346  -37.664     0.85
0.852349 -37.6637     0.85
0.852352 -37.6634     0.85
0.852355 -37.6631     0.85
0.852358 -37.6629     0.85
0.852361 -37.6626     0.85
0.852364 -37.6623     0.85
0.852367  -37.662     0.85
 0.85237 -37.6617     0.85
0.852373 -37.6614     0.85
0.852376 -37.6611     0.85
0.852379 -37.6608     0.85
0.852382 -37.6605     0.85
0.852385 -37.6602     0.85
0.852388 -37.6599     0.85
0.852391 -37.6596     0.85
0.852394 -37.6593     0.85
0.852397  -37.659     0.85
  0.8524 -37.6587     0.85
0.852403 -37.6584     0.85
0.852406 -37.6581     0.85
0.852409 -37.6578     0.85
0.852412 -37.6575     0.85
0.852415 -37.6572     0.85
0.852418 -37.6569     0.85
0.852421 -37.6566     0.85
0.852424 -37.6563     0.85
0.852427  -37.656     0.85
 0.85243 -37.6557     0.85
0.852433 -37.6554     0.85
0.852436 -37.6551     0.85
0.852439 -37.6548     0.85
0.852442 -37.6545     0.85
0.852445 -37.6543     0.85
